leg_id,season,week,game_type,gameday,game_id,league,team,opponent,side,archived_reference_line,source_spread_line,teased_line,game_total,geometry_class,track,shape,secondary_reason,key_numbers_crossed,p_raw,bump,p_est,total_ok,final_margin,home_score,away_score,outcome,won,cover_margin,total_bucket,p_est_bucket,line_provenance
2024_17_IND_NYG-IND,2024,17,REG,2024-12-29,2024_17_IND_NYG,NFL,IND,NYG,away,-7.5,-7.5,-1.5,40.5,PRIMARY,LIVE,-7.5,,2,0.6892858751269062,0.07,0.7592858751269063,True,-12,45,33,LOSS,0.0,-13.5,40.5-43,>=74%,archived_reference_line
2024_17_IND_NYG-NYG,2024,17,REG,2024-12-29,2024_17_IND_NYG,NFL,NYG,IND,home,7.5,-7.5,13.5,40.5,SECONDARY,PAPER,7.5,other_half_point_shape,0,0.6892858751269062,0.0,0.6892858751269062,True,12,45,33,WIN,1.0,25.5,40.5-43,<70%,archived_reference_line
2024_17_KC_PIT-KC,2024,17,REG,2024-12-25,2024_17_KC_PIT,NFL,KC,PIT,away,-3.0,-3.0,3.0,43.5,SECONDARY,PAPER,-3.0,whole_number_line,1,0.6771593818727903,0.04,0.7171593818727904,True,19,10,29,WIN,1.0,22.0,43.5-45,70-71.9%,archived_reference_line
2024_17_KC_PIT-PIT,2024,17,REG,2024-12-25,2024_17_KC_PIT,NFL,PIT,KC,home,3.0,-3.0,9.0,43.5,SECONDARY,PAPER,3.0,whole_number_line,2,0.6771593818727903,0.07,0.7471593818727904,True,-19,10,29,LOSS,0.0,-10.0,43.5-45,>=74%,archived_reference_line
2024_17_LAC_NE-LAC,2024,17,REG,2024-12-28,2024_17_LAC_NE,NFL,LAC,NE,away,-6.0,-6.0,0.0,42.0,SECONDARY,PAPER,-6.0,whole_number_line,1,0.6830306580593271,0.04,0.7230306580593271,True,33,7,40,WIN,1.0,33.0,40.5-43,72-73.9%,archived_reference_line
2024_17_LAC_NE-NE,2024,17,REG,2024-12-28,2024_17_LAC_NE,NFL,NE,LAC,home,6.0,-6.0,12.0,42.0,SECONDARY,PAPER,6.0,whole_number_line,1,0.6830306580593271,0.04,0.7230306580593271,True,-33,7,40,LOSS,0.0,-21.0,40.5-43,72-73.9%,archived_reference_line
2024_17_LV_NO-LV,2024,17,REG,2024-12-29,2024_17_LV_NO,NFL,LV,NO,away,-2.0,-2.0,4.0,37.5,SECONDARY,PAPER,-2.0,whole_number_line,1,0.7030985713961488,0.04,0.7430985713961489,True,15,10,25,WIN,1.0,19.0,<=40,>=74%,archived_reference_line
2024_17_LV_NO-NO,2024,17,REG,2024-12-29,2024_17_LV_NO,NFL,NO,LV,home,2.0,-2.0,8.0,37.5,SECONDARY,PAPER,2.0,whole_number_line,2,0.7030985713961488,0.07,0.7730985713961489,True,-15,10,25,LOSS,0.0,-7.0,<=40,>=74%,archived_reference_line
2024_17_MIA_CLE-MIA,2024,17,REG,2024-12-29,2024_17_MIA_CLE,NFL,MIA,CLE,away,-3.0,-3.0,3.0,32.5,SECONDARY,PAPER,-3.0,whole_number_line,1,0.7308496254906386,0.04,0.7708496254906386,True,17,3,20,WIN,1.0,20.0,<=40,>=74%,archived_reference_line
2024_17_MIA_CLE-CLE,2024,17,REG,2024-12-29,2024_17_MIA_CLE,NFL,CLE,MIA,home,3.0,-3.0,9.0,32.5,SECONDARY,PAPER,3.0,whole_number_line,2,0.7308496254906386,0.07,0.8008496254906385,True,-17,3,20,LOSS,0.0,-8.0,<=40,>=74%,archived_reference_line
2024_17_NYJ_BUF-NYJ,2024,17,REG,2024-12-29,2024_17_NYJ_BUF,NFL,NYJ,BUF,away,10.0,10.0,16.0,44.5,SECONDARY,PAPER,10.0,whole_number_line,0,0.6734422108808652,0.0,0.6734422108808652,True,-26,40,14,LOSS,0.0,-10.0,43.5-45,<70%,archived_reference_line
2024_17_NYJ_BUF-BUF,2024,17,REG,2024-12-29,2024_17_NYJ_BUF,NFL,BUF,NYJ,home,-10.0,10.0,-4.0,44.5,SECONDARY,PAPER,-10.0,whole_number_line,1,0.6734422108808652,0.04,0.7134422108808652,True,26,40,14,WIN,1.0,22.0,43.5-45,70-71.9%,archived_reference_line
2024_17_SEA_CHI-SEA,2024,17,REG,2024-12-26,2024_17_SEA_CHI,NFL,SEA,CHI,away,-3.5,-3.5,2.5,43.5,SECONDARY,PAPER,-3.5,other_half_point_shape,1,0.6771593818727903,0.04,0.7171593818727904,True,3,3,6,WIN,1.0,5.5,43.5-45,70-71.9%,archived_reference_line
2024_17_SEA_CHI-CHI,2024,17,REG,2024-12-26,2024_17_SEA_CHI,NFL,CHI,SEA,home,3.5,-3.5,9.5,43.5,SECONDARY,PAPER,3.5,other_half_point_shape,1,0.6771593818727903,0.04,0.7171593818727904,True,-3,3,6,WIN,1.0,6.5,43.5-45,70-71.9%,archived_reference_line
2024_17_TEN_JAX-TEN,2024,17,REG,2024-12-29,2024_17_TEN_JAX,NFL,TEN,JAX,away,-1.0,-1.0,5.0,38.0,SECONDARY,PAPER,-1.0,whole_number_line,1,0.7006655928711173,0.04,0.7406655928711173,True,-7,20,13,LOSS,0.0,-2.0,<=40,>=74%,archived_reference_line
2024_17_TEN_JAX-JAX,2024,17,REG,2024-12-29,2024_17_TEN_JAX,NFL,JAX,TEN,home,1.0,-1.0,7.0,38.0,SECONDARY,PAPER,1.0,whole_number_line,1,0.7006655928711173,0.04,0.7406655928711173,True,7,20,13,WIN,1.0,14.0,<=40,>=74%,archived_reference_line
2024_18_BUF_NE-BUF,2024,18,REG,2025-01-05,2024_18_BUF_NE,NFL,BUF,NE,away,-3.0,-3.0,3.0,36.5,SECONDARY,PAPER,-3.0,whole_number_line,1,0.7081352362117709,0.04,0.7481352362117709,True,-7,23,16,LOSS,0.0,-4.0,<=40,>=74%,archived_reference_line
2024_18_BUF_NE-NE,2024,18,REG,2025-01-05,2024_18_BUF_NE,NFL,NE,BUF,home,3.0,-3.0,9.0,36.5,SECONDARY,PAPER,3.0,whole_number_line,2,0.7081352362117709,0.07,0.7781352362117708,True,7,23,16,WIN,1.0,16.0,<=40,>=74%,archived_reference_line
2024_18_CAR_ATL-CAR,2024,18,REG,2025-01-05,2024_18_CAR_ATL,NFL,CAR,ATL,away,7.5,7.5,13.5,48.5,SECONDARY,PAPER,7.5,other_half_point_shape,0,0.6599662912879087,0.0,0.6599662912879087,False,6,38,44,WIN,1.0,19.5,out-of-range,<70%,archived_reference_line
2024_18_CAR_ATL-ATL,2024,18,REG,2025-01-05,2024_18_CAR_ATL,NFL,ATL,CAR,home,-7.5,7.5,-1.5,48.5,PRIMARY,LIVE,-7.5,,2,0.6599662912879087,0.07,0.7299662912879088,False,-6,38,44,LOSS,0.0,-7.5,out-of-range,72-73.9%,archived_reference_line
2024_18_CHI_GB-CHI,2024,18,REG,2025-01-05,2024_18_CHI_GB,NFL,CHI,GB,away,10.0,10.0,16.0,41.5,SECONDARY,PAPER,10.0,whole_number_line,0,0.6850713499837193,0.0,0.6850713499837193,True,2,22,24,WIN,1.0,18.0,40.5-43,<70%,archived_reference_line
2024_18_CHI_GB-GB,2024,18,REG,2025-01-05,2024_18_CHI_GB,NFL,GB,CHI,home,-10.0,10.0,-4.0,41.5,SECONDARY,PAPER,-10.0,whole_number_line,1,0.6850713499837193,0.04,0.7250713499837194,True,-2,22,24,LOSS,0.0,-6.0,40.5-43,72-73.9%,archived_reference_line
2024_18_CIN_PIT-CIN,2024,18,REG,2025-01-04,2024_18_CIN_PIT,NFL,CIN,PIT,away,-2.5,-2.5,3.5,48.5,SECONDARY,PAPER,-2.5,other_half_point_shape,1,0.6599662912879087,0.04,0.6999662912879088,False,2,17,19,WIN,1.0,5.5,out-of-range,<70%,archived_reference_line
2024_18_CIN_PIT-PIT,2024,18,REG,2025-01-04,2024_18_CIN_PIT,NFL,PIT,CIN,home,2.5,-2.5,8.5,48.5,PRIMARY,LIVE,+2.5,,2,0.6599662912879087,0.07,0.7299662912879088,False,-2,17,19,WIN,1.0,6.5,out-of-range,72-73.9%,archived_reference_line
2024_18_CLE_BAL-CLE,2024,18,REG,2025-01-04,2024_18_CLE_BAL,NFL,CLE,BAL,away,19.5,19.5,25.5,42.5,SECONDARY,PAPER,19.5,other_half_point_shape,0,0.6810325947045215,0.0,0.6810325947045215,True,-25,35,10,WIN,1.0,0.5,40.5-43,<70%,archived_reference_line
2024_18_CLE_BAL-BAL,2024,18,REG,2025-01-04,2024_18_CLE_BAL,NFL,BAL,CLE,home,-19.5,19.5,-13.5,42.5,SECONDARY,PAPER,-19.5,other_half_point_shape,0,0.6810325947045215,0.0,0.6810325947045215,True,25,35,10,WIN,1.0,11.5,40.5-43,<70%,archived_reference_line
2024_18_HOU_TEN-HOU,2024,18,REG,2025-01-05,2024_18_HOU_TEN,NFL,HOU,TEN,away,2.5,2.5,8.5,36.5,PRIMARY,LIVE,+2.5,,2,0.7081352362117709,0.07,0.7781352362117708,True,9,14,23,WIN,1.0,17.5,<=40,>=74%,archived_reference_line
2024_18_HOU_TEN-TEN,2024,18,REG,2025-01-05,2024_18_HOU_TEN,NFL,TEN,HOU,home,-2.5,2.5,3.5,36.5,SECONDARY,PAPER,-2.5,other_half_point_shape,1,0.7081352362117709,0.04,0.7481352362117709,True,-9,14,23,LOSS,0.0,-5.5,<=40,>=74%,archived_reference_line
2024_18_JAX_IND-JAX,2024,18,REG,2025-01-05,2024_18_JAX_IND,NFL,JAX,IND,away,3.5,3.5,9.5,45.5,SECONDARY,PAPER,3.5,other_half_point_shape,1,0.6698722507821999,0.04,0.7098722507822,True,-3,26,23,WIN,1.0,6.5,45.5-47,70-71.9%,archived_reference_line
2024_18_JAX_IND-IND,2024,18,REG,2025-01-05,2024_18_JAX_IND,NFL,IND,JAX,home,-3.5,3.5,2.5,45.5,SECONDARY,PAPER,-3.5,other_half_point_shape,1,0.6698722507821999,0.04,0.7098722507822,True,3,26,23,WIN,1.0,5.5,45.5-47,70-71.9%,archived_reference_line
2024_18_KC_DEN-KC,2024,18,REG,2025-01-05,2024_18_KC_DEN,NFL,KC,DEN,away,10.5,10.5,16.5,40.5,SECONDARY,PAPER,10.5,other_half_point_shape,0,0.6892858751269062,0.0,0.6892858751269062,True,-38,38,0,LOSS,0.0,-21.5,40.5-43,<70%,archived_reference_line
2024_18_KC_DEN-DEN,2024,18,REG,2025-01-05,2024_18_KC_DEN,NFL,DEN,KC,home,-10.5,10.5,-4.5,40.5,SECONDARY,PAPER,-10.5,other_half_point_shape,1,0.6892858751269062,0.04,0.7292858751269062,True,38,38,0,WIN,1.0,33.5,40.5-43,72-73.9%,archived_reference_line
2024_18_LAC_LV-LAC,2024,18,REG,2025-01-05,2024_18_LAC_LV,NFL,LAC,LV,away,-7.0,-7.0,-1.0,42.5,SECONDARY,PAPER,-7.0,whole_number_line,2,0.6810325947045215,0.07,0.7510325947045215,True,14,20,34,WIN,1.0,13.0,40.5-43,>=74%,archived_reference_line
2024_18_LAC_LV-LV,2024,18,REG,2025-01-05,2024_18_LAC_LV,NFL,LV,LAC,home,7.0,-7.0,13.0,42.5,SECONDARY,PAPER,7.0,whole_number_line,1,0.6810325947045215,0.04,0.7210325947045215,True,-14,20,34,LOSS,0.0,-1.0,40.5-43,72-73.9%,archived_reference_line
2024_18_MIA_NYJ-MIA,2024,18,REG,2025-01-05,2024_18_MIA_NYJ,NFL,MIA,NYJ,away,1.5,1.5,7.5,39.5,PRIMARY,LIVE,+1.5,,2,0.6936871859805309,0.07,0.763687185980531,True,-12,32,20,LOSS,0.0,-4.5,<=40,>=74%,archived_reference_line
2024_18_MIA_NYJ-NYJ,2024,18,REG,2025-01-05,2024_18_MIA_NYJ,NFL,NYJ,MIA,home,-1.5,1.5,4.5,39.5,SECONDARY,PAPER,-1.5,other_half_point_shape,1,0.6936871859805309,0.04,0.733687185980531,True,12,32,20,WIN,1.0,16.5,<=40,72-73.9%,archived_reference_line
2024_18_MIN_DET-MIN,2024,18,REG,2025-01-05,2024_18_MIN_DET,NFL,MIN,DET,away,3.0,3.0,9.0,56.5,SECONDARY,PAPER,3.0,whole_number_line,2,0.6383239262838007,0.07,0.7083239262838008,False,-22,31,9,LOSS,0.0,-13.0,out-of-range,70-71.9%,archived_reference_line
2024_18_MIN_DET-DET,2024,18,REG,2025-01-05,2024_18_MIN_DET,NFL,DET,MIN,home,-3.0,3.0,3.0,56.5,SECONDARY,PAPER,-3.0,whole_number_line,1,0.6383239262838007,0.04,0.6783239262838008,False,22,31,9,WIN,1.0,25.0,out-of-range,<70%,archived_reference_line
2024_18_NO_TB-NO,2024,18,REG,2025-01-05,2024_18_NO_TB,NFL,NO,TB,away,14.5,14.5,20.5,44.5,SECONDARY,PAPER,14.5,other_half_point_shape,0,0.6734422108808652,0.0,0.6734422108808652,True,-8,27,19,WIN,1.0,12.5,43.5-45,<70%,archived_reference_line
2024_18_NO_TB-TB,2024,18,REG,2025-01-05,2024_18_NO_TB,NFL,TB,NO,home,-14.5,14.5,-8.5,44.5,SECONDARY,PAPER,-14.5,other_half_point_shape,0,0.6734422108808652,0.0,0.6734422108808652,True,8,27,19,LOSS,0.0,-0.5,43.5-45,<70%,archived_reference_line
2024_18_NYG_PHI-NYG,2024,18,REG,2025-01-05,2024_18_NYG_PHI,NFL,NYG,PHI,away,3.0,3.0,9.0,36.5,SECONDARY,PAPER,3.0,whole_number_line,2,0.7081352362117709,0.07,0.7781352362117708,True,-7,20,13,WIN,1.0,2.0,<=40,>=74%,archived_reference_line
2024_18_NYG_PHI-PHI,2024,18,REG,2025-01-05,2024_18_NYG_PHI,NFL,PHI,NYG,home,-3.0,3.0,3.0,36.5,SECONDARY,PAPER,-3.0,whole_number_line,1,0.7081352362117709,0.04,0.7481352362117709,True,7,20,13,WIN,1.0,10.0,<=40,>=74%,archived_reference_line
2024_18_SEA_LA-SEA,2024,18,REG,2025-01-05,2024_18_SEA_LA,NFL,SEA,LA,away,-7.5,-7.5,-1.5,38.5,PRIMARY,LIVE,-7.5,,2,0.6982871529359227,0.07,0.7682871529359228,True,5,25,30,WIN,1.0,3.5,<=40,>=74%,archived_reference_line
2024_18_SEA_LA-LA,2024,18,REG,2025-01-05,2024_18_SEA_LA,NFL,LA,SEA,home,7.5,-7.5,13.5,38.5,SECONDARY,PAPER,7.5,other_half_point_shape,0,0.6982871529359227,0.0,0.6982871529359227,True,-5,25,30,WIN,1.0,8.5,<=40,<70%,archived_reference_line
2024_18_SF_ARI-SF,2024,18,REG,2025-01-05,2024_18_SF_ARI,NFL,SF,ARI,away,4.5,4.5,10.5,42.5,SECONDARY,PAPER,4.5,other_half_point_shape,1,0.6810325947045215,0.04,0.7210325947045215,True,-23,47,24,LOSS,0.0,-12.5,40.5-43,72-73.9%,archived_reference_line
2024_18_SF_ARI-ARI,2024,18,REG,2025-01-05,2024_18_SF_ARI,NFL,ARI,SF,home,-4.5,4.5,1.5,42.5,SECONDARY,PAPER,-4.5,other_half_point_shape,1,0.6810325947045215,0.04,0.7210325947045215,True,23,47,24,WIN,1.0,24.5,40.5-43,72-73.9%,archived_reference_line
2024_18_WAS_DAL-WAS,2024,18,REG,2025-01-05,2024_18_WAS_DAL,NFL,WAS,DAL,away,-7.0,-7.0,-1.0,43.5,SECONDARY,PAPER,-7.0,whole_number_line,2,0.6771593818727903,0.07,0.7471593818727904,True,4,19,23,WIN,1.0,3.0,43.5-45,>=74%,archived_reference_line
2024_18_WAS_DAL-DAL,2024,18,REG,2025-01-05,2024_18_WAS_DAL,NFL,DAL,WAS,home,7.0,-7.0,13.0,43.5,SECONDARY,PAPER,7.0,whole_number_line,1,0.6771593818727903,0.04,0.7171593818727904,True,-4,19,23,WIN,1.0,9.0,43.5-45,70-71.9%,archived_reference_line
2024_19_DEN_BUF-DEN,2024,19,WC,2025-01-12,2024_19_DEN_BUF,NFL,DEN,BUF,away,7.5,7.5,13.5,48.5,SECONDARY,PAPER,7.5,other_half_point_shape,0,0.6599662912879087,0.0,0.6599662912879087,False,-24,31,7,LOSS,0.0,-10.5,out-of-range,<70%,archived_reference_line
2024_19_DEN_BUF-BUF,2024,19,WC,2025-01-12,2024_19_DEN_BUF,NFL,BUF,DEN,home,-7.5,7.5,-1.5,48.5,PRIMARY,LIVE,-7.5,,2,0.6599662912879087,0.07,0.7299662912879088,False,24,31,7,WIN,1.0,22.5,out-of-range,72-73.9%,archived_reference_line
2024_19_GB_PHI-GB,2024,19,WC,2025-01-12,2024_19_GB_PHI,NFL,GB,PHI,away,5.5,5.5,11.5,45.5,SECONDARY,PAPER,5.5,other_half_point_shape,1,0.6698722507821999,0.04,0.7098722507822,True,-12,22,10,LOSS,0.0,-0.5,45.5-47,70-71.9%,archived_reference_line
2024_19_GB_PHI-PHI,2024,19,WC,2025-01-12,2024_19_GB_PHI,NFL,PHI,GB,home,-5.5,5.5,0.5,45.5,SECONDARY,PAPER,-5.5,other_half_point_shape,1,0.6698722507821999,0.04,0.7098722507822,True,12,22,10,WIN,1.0,12.5,45.5-47,70-71.9%,archived_reference_line
2024_19_LAC_HOU-LAC,2024,19,WC,2025-01-11,2024_19_LAC_HOU,NFL,LAC,HOU,away,-3.0,-3.0,3.0,41.5,SECONDARY,PAPER,-3.0,whole_number_line,1,0.6850713499837193,0.04,0.7250713499837194,True,-20,32,12,LOSS,0.0,-17.0,40.5-43,72-73.9%,archived_reference_line
2024_19_LAC_HOU-HOU,2024,19,WC,2025-01-11,2024_19_LAC_HOU,NFL,HOU,LAC,home,3.0,-3.0,9.0,41.5,SECONDARY,PAPER,3.0,whole_number_line,2,0.6850713499837193,0.07,0.7550713499837194,True,20,32,12,WIN,1.0,29.0,40.5-43,>=74%,archived_reference_line
2024_19_MIN_LA-MIN,2024,19,WC,2025-01-13,2024_19_MIN_LA,NFL,MIN,LA,away,-2.5,-2.5,3.5,47.5,SECONDARY,PAPER,-2.5,other_half_point_shape,1,0.6631416751252381,0.04,0.7031416751252382,False,-18,27,9,LOSS,0.0,-14.5,out-of-range,70-71.9%,archived_reference_line
2024_19_MIN_LA-LA,2024,19,WC,2025-01-13,2024_19_MIN_LA,NFL,LA,MIN,home,2.5,-2.5,8.5,47.5,PRIMARY,LIVE,+2.5,,2,0.6631416751252381,0.07,0.7331416751252382,False,18,27,9,WIN,1.0,26.5,out-of-range,72-73.9%,archived_reference_line
2024_19_PIT_BAL-PIT,2024,19,WC,2025-01-11,2024_19_PIT_BAL,NFL,PIT,BAL,away,9.5,9.5,15.5,44.5,SECONDARY,PAPER,9.5,other_half_point_shape,0,0.6734422108808652,0.0,0.6734422108808652,True,-14,28,14,WIN,1.0,1.5,43.5-45,<70%,archived_reference_line
2024_19_PIT_BAL-BAL,2024,19,WC,2025-01-11,2024_19_PIT_BAL,NFL,BAL,PIT,home,-9.5,9.5,-3.5,44.5,SECONDARY,PAPER,-9.5,other_half_point_shape,1,0.6734422108808652,0.04,0.7134422108808652,True,14,28,14,WIN,1.0,10.5,43.5-45,70-71.9%,archived_reference_line
2024_19_WAS_TB-WAS,2024,19,WC,2025-01-12,2024_19_WAS_TB,NFL,WAS,TB,away,3.0,3.0,9.0,51.5,SECONDARY,PAPER,3.0,whole_number_line,2,0.651121300213464,0.07,0.721121300213464,False,3,20,23,WIN,1.0,12.0,out-of-range,72-73.9%,archived_reference_line
2024_19_WAS_TB-TB,2024,19,WC,2025-01-12,2024_19_WAS_TB,NFL,TB,WAS,home,-3.0,3.0,3.0,51.5,SECONDARY,PAPER,-3.0,whole_number_line,1,0.651121300213464,0.04,0.6911213002134641,False,-3,20,23,PUSH,,0.0,out-of-range,<70%,archived_reference_line
2024_20_BAL_BUF-BAL,2024,20,DIV,2025-01-19,2024_20_BAL_BUF,NFL,BAL,BUF,away,-1.5,-1.5,4.5,51.5,SECONDARY,PAPER,-1.5,other_half_point_shape,1,0.651121300213464,0.04,0.6911213002134641,False,-2,27,25,WIN,1.0,2.5,out-of-range,<70%,archived_reference_line
2024_20_BAL_BUF-BUF,2024,20,DIV,2025-01-19,2024_20_BAL_BUF,NFL,BUF,BAL,home,1.5,-1.5,7.5,51.5,PRIMARY,LIVE,+1.5,,2,0.651121300213464,0.07,0.721121300213464,False,2,27,25,WIN,1.0,9.5,out-of-range,72-73.9%,archived_reference_line
2024_20_HOU_KC-HOU,2024,20,DIV,2025-01-18,2024_20_HOU_KC,NFL,HOU,KC,away,9.5,9.5,15.5,41.5,SECONDARY,PAPER,9.5,other_half_point_shape,0,0.6850713499837193,0.0,0.6850713499837193,True,-9,23,14,WIN,1.0,6.5,40.5-43,<70%,archived_reference_line
2024_20_HOU_KC-KC,2024,20,DIV,2025-01-18,2024_20_HOU_KC,NFL,KC,HOU,home,-9.5,9.5,-3.5,41.5,SECONDARY,PAPER,-9.5,other_half_point_shape,1,0.6850713499837193,0.04,0.7250713499837194,True,9,23,14,WIN,1.0,5.5,40.5-43,72-73.9%,archived_reference_line
2024_20_LA_PHI-LA,2024,20,DIV,2025-01-19,2024_20_LA_PHI,NFL,LA,PHI,away,7.0,7.0,13.0,43.5,SECONDARY,PAPER,7.0,whole_number_line,1,0.6771593818727903,0.04,0.7171593818727904,True,-6,28,22,WIN,1.0,7.0,43.5-45,70-71.9%,archived_reference_line
2024_20_LA_PHI-PHI,2024,20,DIV,2025-01-19,2024_20_LA_PHI,NFL,PHI,LA,home,-7.0,7.0,-1.0,43.5,SECONDARY,PAPER,-7.0,whole_number_line,2,0.6771593818727903,0.07,0.7471593818727904,True,6,28,22,WIN,1.0,5.0,43.5-45,>=74%,archived_reference_line
2024_20_WAS_DET-WAS,2024,20,DIV,2025-01-18,2024_20_WAS_DET,NFL,WAS,DET,away,8.5,8.5,14.5,55.5,SECONDARY,PAPER,8.5,other_half_point_shape,0,0.64071116703589,0.0,0.64071116703589,False,14,31,45,WIN,1.0,28.5,out-of-range,<70%,archived_reference_line
2024_20_WAS_DET-DET,2024,20,DIV,2025-01-18,2024_20_WAS_DET,NFL,DET,WAS,home,-8.5,8.5,-2.5,55.5,PRIMARY,LIVE,-8.5,,2,0.64071116703589,0.07,0.7107111670358901,False,-14,31,45,LOSS,0.0,-16.5,out-of-range,70-71.9%,archived_reference_line
2024_21_BUF_KC-BUF,2024,21,CON,2025-01-26,2024_21_BUF_KC,NFL,BUF,KC,away,1.5,1.5,7.5,49.5,PRIMARY,LIVE,+1.5,,2,0.6569084959850626,0.07,0.7269084959850627,False,-3,32,29,WIN,1.0,4.5,out-of-range,72-73.9%,archived_reference_line
2024_21_BUF_KC-KC,2024,21,CON,2025-01-26,2024_21_BUF_KC,NFL,KC,BUF,home,-1.5,1.5,4.5,49.5,SECONDARY,PAPER,-1.5,other_half_point_shape,1,0.6569084959850626,0.04,0.6969084959850627,False,3,32,29,WIN,1.0,7.5,out-of-range,<70%,archived_reference_line
2024_21_WAS_PHI-WAS,2024,21,CON,2025-01-26,2024_21_WAS_PHI,NFL,WAS,PHI,away,6.0,6.0,12.0,46.5,SECONDARY,PAPER,6.0,whole_number_line,1,0.6664412874896358,0.04,0.7064412874896359,True,-32,55,23,LOSS,0.0,-20.0,45.5-47,70-71.9%,archived_reference_line
2024_21_WAS_PHI-PHI,2024,21,CON,2025-01-26,2024_21_WAS_PHI,NFL,PHI,WAS,home,-6.0,6.0,0.0,46.5,SECONDARY,PAPER,-6.0,whole_number_line,1,0.6664412874896358,0.04,0.7064412874896359,True,32,55,23,WIN,1.0,32.0,45.5-47,70-71.9%,archived_reference_line
2024_22_KC_PHI-KC,2024,22,SB,2025-02-09,2024_22_KC_PHI,NFL,KC,PHI,away,-1.5,-1.5,4.5,48.5,SECONDARY,PAPER,-1.5,other_half_point_shape,1,0.6599662912879087,0.04,0.6999662912879088,False,-18,40,22,LOSS,0.0,-13.5,out-of-range,<70%,archived_reference_line
2024_22_KC_PHI-PHI,2024,22,SB,2025-02-09,2024_22_KC_PHI,NFL,PHI,KC,home,1.5,-1.5,7.5,48.5,PRIMARY,LIVE,+1.5,,2,0.6599662912879087,0.07,0.7299662912879088,False,18,40,22,WIN,1.0,25.5,out-of-range,72-73.9%,archived_reference_line
